,full_text,emotion
12553,kemarin lusa waktu break kantin tiba bapak ceo duduk samping cerita life after marriage nya satu unik beliau pesan saya jangan pernah hidup mantan pecandu narkoba hati thanks god you saved me from the wrong people,Joy
12554,apapun bentuknya pelecehan tetaplah pelecehan halah saja yaelah biasa kali sadar sih cat calling termasuk pelecehan lohh,Anger
12555,sama email traveloka terus telfon call center kali tidak berfaedah sama sekali terus akhirnya nyepam facebook penuh makian sama garuda eh malemnya masuk transferannya wqwq tergantung maskapai kayaknya soalnya sodaraku ref,Anger
12556,iya terlebih kalau dengar sini langsung menjengkelkan sekali mana suara speakernya grebek melengking mengganggu sih lebih tepatnya mah,Anger
12557,kptusan pmrintah mmbyr gj thr disambut gmbira pns pensiun pengamat jangan provokasi presiden bantu rakyat jangan disalahkan cari celah upaya hukum wong bantu rakyat kok impeachment bantu cari solusi jangan ancam,Anger
12558,syarat apa sebenarnya diminta traveloka apa bisa diberikan info lebih detail karena alamat sesuai ktp gaji kurang besar muka kurang tampan dengan kalimat kurang beruntung kok kesannya jadi mirip undian,Anger
12559,tidak membenco hujan selamat sore saya kecewa pergi mentari mulai bersinar lenyap kisahku kamu,Sad
12560,tidak membenci hujan selamat sore saya kecewa pergi mentari bersinar lenyap kisahku kamu,Sad
12561,akhir merasa sendiri terus iya sih bisa diharapin masing punya kehidupan kesibukannya masing sekedar cerita susah sahabat memang susah nyarinya jadi bersyukah punya sahabat dikalan joy susah mereka selalu ada disisi,Sad
12562,sebenarnya kubu sama suka mempolitisir agama kel wiro sableng parah begitulah nasib bangsa negara tak melewati abad pencerahan bisa move on agama,Anger
12563,aneh wanita dilecehin ngelawan malah dibully inilah tapi giliran atau ibunya saudara perempuannya dilecehin ngamuknya kaya kesurupan setan se neraka yang bully korban banyaknya perempuan,Anger
12564,sejak sebelumnya kala pernah minat acara sejenis acara cengengesan mencerdaskan buang waktu manfaat kok malu iya bikin acara kek,Anger
12565,kamu menganggap sexual harrassment wajar berarti kamu l nte alias kamu senang kalau ngelecehin kamu via vallen speak up sudah tindakan yang paling benar saya warning laki tidak semua cewek diperlakukan,Anger
12566,donggo inilah sebenarnya pemecah belah nkri tidak tindak mana bpip,Anger
12567,ceritanya semalam mau bubar eh doi banyak tugas mau jumpa itu eh motor dibawa sepupu akhirnya jumpa jam tengah mata merah mukacapek ngantuk sian makasih kamu,Joy
12568,kalau sebagai cewek tuk kasih tahu ke rang orang nih cowok suka gampangin cewek jadi biar ciwi diluar sn baik waspada kalau memang suka digituin iya terserah iya orang biasa populer ada kok bikin sep,Anger
12569,akhirnya selang beberapa lama kalah lebih tepatnya mengalah setelah mundur beberapa langkah kebelakang p o v nya lebih clear saya analisa lebih fokus and well tahi evidence nya selama terpapar muka saya nyanyi yang bodoh sadar,Sad
12570,senang rasanya digodain anak ngebayangin qasidahan syair dia tweet mirip iklan lagi viral tertawa,Joy
12571,congratulation selamat iya adik cewek atas kelahiran putrinya sebagai kakak turut suka cita bersyukur senang diberikan keselamatan allah swt prosesing persalinan putri nya semalam kakak berdoa semoga putri ke nya menjadi putri shalihah,Joy
12572,selamat pagi generasi tik tok kadang kepalanya suka minta digetok bukan cekcok mau ajakin kamu seru seru an berfaedah,Joy
12573,hade membicarakan sesat pikir sepertinya mbak sadar pemikirannya soal verbal harrasment sebenarnya kecermin twit selama memang anaknya suka digodain pakai tytyd gimana dong kalau vv mayoritas cewek tidak satu selera sama kamu terima digituin diam,Anger
12574,bahagia donk diajak jalan mall suruh jajan yang pertama jajanin si mungil kemudian galau lihat baju ungu cantik kalau bilang itu sih diiyain sama tetapi emak kudu waras sedikit,Joy
12575,namanya hijrah orang baik berpindah menuju ketempat lebih baik kalau rizieq orang berbuat sangat buruk melarikan diri bukan hijrah negara orang,Anger
12576,banyak orang marah bilang pks melahirkan koruptor besar katanya oknum goblog keterlaluan oknum berlaku kelas kroco kalau kelas kakap presiden kok oknum memang bisa projek tipu tipu kalau bukan presiden parte,Anger
12577,biasanya kalau masalah ada teman cerita entah sekarang jadi susah sedang benar lelah disuruh bikin sanlat mikir sendiri hulu hilir walaupun dibantuin satu bapak dia sibuk kerja,Sad
12578,terbege selama seminggu adalah sudah menghidupkan alarm jam weker jam hp saya bangun mematikannya lalu tidur dan berujung bangun kesiangan baiklah syap,Sad
12579,terbege adalah tadi alarm jam setengah keluar kamar buat bangunin teman eh temennya bangun terus kamar eh tidur bangun waktu adzan subuh sahur baiklah syap,Sad
12580,perlu minta maaf kalik beda perspektif mah wajar lebay mah ngapus twit neg bukan bela simic tapi slama vv lapor pulisi bhwa sudah jadi korban pelecehan mah masih tetap urusan private bdua dm bagaimana awa,Anger
12581,bikin status d sosmed cuma ngejelekin pacarna cewek macam apaan giliran d beri hadiah ajak jalan d bikin status muntahin ajan,Anger
12582,kabar baik ku pagi dapat tagihan uang kegiatan sekolah kamu setahun pengumuman kenaikan spp hmm ukk nya belum selesai baiklah lebaran sah jajan n jalan dirumah sajah,Sad
12583,salah sekali sepagian play hourglass yaampun mellow seharian wanna one capai missqueen kalau memikirkan pisah sama kalian tuh ewhh,Sad
12584,kok ngabalin sebut tokoh salah tuh hidungnya tambah gede toko sorban kali iya,Anger
12585,perempuan macam mana lah opininya segoblok astaga kebanyakan kasih free cowok kali iya jadinya b begitu gila sih kesal bacanya,Anger
12586,joy birthday sarii all the best sehat selalu sukses cita cinta semoga sari keluarga selalu dilindungi tuhan amin,Joy
12587,ditinggal my partner mudik fight sendirian terus jadinya tiap malam alhamdulillah saja bantuin gooks maksi bet brother free kopi sebelumnya yak,Joy
12588,ri siap menaikkan harga blackberry messenger memang rakyat mau apa kalau blackberry messenger naik mau beli sukur beli iya terserah mau demo silahkan ingin diciduk pmrintah kok dilawan,Anger
12589,sedang terjadi seorang teman waktu kuliah sebelumnya sering sangat ngatain jokowi pemerintah itu lah jokowi itulah ngechat dan tanya gimana sih tipsnya biar lolos tes cpns,Anger
12590,ku bersyukur waktu nonton fm ngerekam pakai hp kamera professional wkwkwkkw tengkyu mecima bando disuruh lepas semua menyebalkan iya orang ngerekam tidak pakai hati tidak usah ngerekam lewatin tinggi kepala kamu kali serakah,Anger
12591,bentar bung terbahak-bahak sebelumnya hahahahaha gempa lokal bung jadi potensi tsunaminya tsunami lokal perlu risau,Joy
12592,kamu ngehujat sama kamu membiarkan sexual harassment merajalela goblok dilecehin malah suruh marah tolak maki maki iya mempan buat pelaku sexual harassment dilakukan via vallen mempengaruhi karir si simic iya resiko simic lah goblok,Anger
12593,pelajaran buat pemain bola lain biar kamu sembarangan sama perempuan usah berasa kalian punya kontol paling bagus dunya sehingga kalyan sebebas merasa tak perempuan bisa tolak speak up merasa dilecehkan kalyan,Anger
12594,terkadang dekat sahabat pacar perlu sekedar curhat kalau bertengkar kan iya sofi tahun nah pacar teman kadang curhatnya suka tahu diri kesal sama pacarnya yang dimarah ku sleding kelen,Anger
12595,semua warga ntt suka tidak banyak diantara tak setuju klaim sepihak tak pantas di tuhannya nusa tenggara timur malah dicaci maki berani kritisi timses vbl amp,Anger
12596,puncak marah paling tinggi bukan memaki ketika seseorang peduli sama sekali bahkan kamu mencoba mencari perhatiannya sudah mau tahu sedikit,Anger
12597,bulan puasa jepang ku diminta masak bukaan makanan indonesia hasilnya imam pakistan bbrpa jamaah minta tambah sahur,Joy
12598,kepentok sedikit langsung kereboot otomatis bbnya kalau terlalu lelet nekan apapun bisa iya jalan satunya copot batrenya biar restart produk gagal memang merk di masanya ramai yang berbondong beli hp hany,Sad
12599,banyak mnm air putih malam y ma kalau tambahkn garam sedikit tensi mama naik abs tuh langsung istrahat lh y besok pagi mama check up k dokter lebih pst diagnosa n pengobatanny get well soon y sayang,Love
12600,habit mengacak kedaulatan nkri lalu kabur to dibilang rendah hati sudut mana kecoak meli,Anger
12601,yah padahal asik main nexian messenger nxm sebelumnya sempet chatingan bareng raditya dika wlwlw habis nexian koid terus beralih bebe,Joy
12602,sebenarnya ada salah salah moodku bagus jadi semuanya terlihat tidak benar sebelumnya selalu moodku suka berubah ubah yang jadi masalah,Sad
12603,i want balas ku lama balik the balas kepler putih mau liat chat history ku waktu kelas hanya mau baca ulang sekali saja apa-apa i wanna know what did i miss,Sad
12604,warga pak jalan daerah rusak parah diperbaiki pemerintah ada kecelakaan gara gara jalannya rusak warga ada pemerintah kalau tunggu sebelumnya ada kecelakaan,Anger
12605,suara tahun jangan harap suara jika dewan mendukung pembubaran kpk lebih baik bubarkan dpr,Anger
12606,ngeselin ini kalau klien tanya fee dijawab sebenarnya lalu kaget lah kamu bayar dokter konsul hitungan menit rela bayar mahal lah sama psikolog mana konsul menit sejam sudah bagus kalau ketemu akar masalahnya h,Anger
12607,ngapain repot cari jawaban kalau cukup usah dijelasin macem orang kalau sudah benci tertutup mata telinga urusan saja kok repot,Anger
12608,pada update kesal kesal mending update resep makanan buat buka sahur nanti takut jadi yang kesal negatifthinking astaghfirullah,Sad
12609,a jangan ngatain orang kalau gmau dikatain jaga tuh ocehanmu giliran dikatain bla bla bla dibaca tuh sapa ngatain,Anger
12610,ensenang indramayu pakdhe semoga pintu tol dekat pusat kota indramayu mempermudah mengakses tol cipali indramayu dilalui tol cipali warganya sulit bisa menikmati last but not least klalen mangan pindang gombyang ndas manyung pakdhe,Joy
12611,dong tingkatkan pelayanannya gara kurir masuk paket jadi telat antar lagi bermasalah jnt cabang paskal bandung sih gara olshopnya jnt kalau ada pengiriman ogah pakai jnt pelayanan selal,Anger
12612,terlalu banyak kesalahan sudah perbuat alm hingga menjelang ajalnya membentak marah beliau semoga beliau sudi memaafkan saya,Sad
12613,memang goblok kamu kafir bilang masyumi vs pki zaman soekarno soekarno membubarkan masyumi zaman soeharto masyumi izinkan he anjiang kurok ang lai baco ang jiang,Anger
12614,foto bareng pernikahan teman bareng pakboss ngeliat si mas makin kurus kelihatan sedang sakit selang bulan chat perihal kerjaan and he said sakit dirawat rs,Sad
12615,bung saya i jago komentator analis bal balan salah satu terbaik sini nalar logikanya soal harrasment via vallen dangkal picik memalukan betul,Anger
12616,sukarno bubarkan masyumi lai jaleh dek ang jiang masyumi vs pki sukarno bela pki zaman si jok bosnya mega anak sukarno bubarkan hati alasan sama waktu bubarkan masyumi,Anger
12617,bung saya akui jago komentator analis bal balan salah satu terbaik sini nalar logikanya soal harrasment via vallen dangkal picik memalukan betul,Anger
12618,pulang sekolah ceplokin terus mam bakso sudah cukup sebelumnya mah sesimple boro mau pansosan era instagram jadi ajang hebatan kamu bikin otak remaja sehat,Sad
12619,good job jadwal kereta arah bogor sangat berantakan harusnya seperti di jam segini,Anger
12620,kalau ingat hari worst sangat sih kebetulan memang berusaha buka hati buat orang karena yadu capai sangat tunggu orang tahun eh sekalinya dapat apes part,Sad
12621,by the way kemarin senin aing tolol sekali ngantri starbucks mbaknya panggil atas nama kak roy aing tertawa seketika depan orangnya nanaon ieumah keinget roy kiyoshi,Sad
12622,kamu belajar kasus lama kamu untung tidak diusut harusnya kamu kapok belajar teman teman kamu sudah merasakan jatuh,Anger
12623,teman seruanganku bilang mas ada benjolan cuma saraf kepalanya lusa dapat kabar iccu akhirnya pindah perawatan baru tahu si mas kena meningitis,Sad
12624,sedi tuh bacain komennya jahat sangat mau nyumpahin biar merasakan kasihan iya digituin memang enak mau tahu perasaan setelah kejadian langsung merasa berharga baik malu minder masih banyak apalagi memang aing orgnya traumaan,Sad
12625,nah maksudku dilecehin verbal mirip awak mbak via vallen bisa semarah semalu apalagi sudah tahap diperkosa iya makanya biar sampai tahap akhir siapapun memang berani speak up mau sekecil apapun tindak pelecehannya biar pelaku mulai mikir,Anger
12626,selalu sinis menegur kumpulan bapak bapak kelas doktoral kalau jokes sexual mengarah harassment or abuse really ada korelasi deh sekolah tinggi sama perilaku,Anger
12627,ingat saling bercanda tertawa kisah kita tertulis secarik kenangan paling berharga kamu saya bersama satu kata cinta sayang lagi semua hanyalah kenangan tak mungkin terulang terimakas,Sad
12628,pancasila diuangin thr dipaksain pendidikan dijualin otak dikandangin kampus disatronin periode dibatalin,Anger
12629,benar baca komen komen instagram via vallen jadi semacam miniatur mentalitas sebagian orang indonesia menyikapi pelecehan seksual baik verbal ataupun fisik,Sad
12630,kesal bet sama pak sekdes ribut minta dikirimi foto batik waktu dikirim malah dibuka ________ males sekali mau buka chat lain terlalu banyak,Anger
12631,yah berarti dosa dong masalahnya nyokap kalau suruh guaa beli kopi ditanyain kmbaliannya yaudah inisiatif tabungin,Fear
12632,and iya sama kasus gitasav sih same case different reaction d kasus gitasav orang salah fokus sama cara gitasav ngerespon helmi d kasus via juga sih salah fokus sama grammatical error nya via sempet sangat sih,Anger
12633,yailah kira kerja hari ternyata tanggal terus di tempat kerja bengong dong kok gedungnya dipakai graduation kampret kan sudah dandan,Anger
12634,system canggih n inovasi baru yang lihat sgl kemudahan rakyat terima kasih pak jojowi n tims kabinet sukses selalu n sehat,Joy
12635,well jujur keluar air mata waktu dengar kabar bakal bubar banyak kesan dapatkan disini bisa tertawa bareng bareng diskusi bersama yah walaupun sebatas chat group line ada sepah sepuh fans disini semua sama tujuan,Sad
12636,ada gunanya pit against another women terutama sudah mendapat perlakuan menyenangkan mungkin sebelumnya wanita punya hati empati juga dilecehkan instead of lawan malah dianggap menyenangkan shame on them,Anger
12637,dear wanita anggap speak upnya via vallen norak kampungan sebenarnya mungkin itu patut dikasihani mungkin dulu pernah dilecehkan karena tidak berani speak up nah nobody cares for you its your own fault and dont blame others for your lack of empathy,Anger
12638,kenapa jadi kesannya jadi via vallen vs persija sih wanita vs sexual harassment oii jangan malah bikin kesannya persija dukung sexual harassment simic memang ngawur layak ganjaran saya yakin karir bolanya bakal ganggu uno tetap jadi wagub kan,Anger
12639,seandainya jokowi kalah dipastikan hati bangsat bangkit teroris bangsat bangkit radikal bangsat bangkit semua politik balas dendam bangkit minoritas ditekan mending memisahkan diri nkri itu tetapjokowi,Anger
