content,label
Ramadhan bukan halangan untuk tidak produktif.\n\nOleh karena itu 'Ramadhan Mantap' akan hadir untuk melayani para wargi semua.\n\nBagi para wargi yang belum mempunyai e-KTP silahkan datang ke kantor Kecamatan masing-masing untuk melakukan perekaman dan pencetakan e-KTP.\n\nPerhatikan waktunya yaaa...\n\nMarhaban ya Ramadhan\nSelamat menunaikan ibadah shaum Ramadhan 1439 H.,joy
Ganti baru bisa admin?\nPunya saya plastik nya sudah mau lepas,anticipation
"As,kalo punya saya sudah habis pak ktp nya ,selanjut nya gmn,bisa perpanjang atau gmn?mohon bantuannya",anticipation
Hanya perekaman saja ktp .. Dokumen kependudukan yg lain bisa ngga,anticipation
"Teh, ini mah kabupaten yah?",anticipation
"Kebangkitan Nasional menjadi momentum berharga bagi bangsa.\n\nBangkit dari terkungkungnya pemikiran dan ideologi yang terbelakang.\n\nSudah saatnya langkah maju bersatu untuk bangsa kita yang kuat.\n\nLawan perpecahan, Bela negara...\nLawan teror, Satukan bangsa...\n\n\Selamat Hari Kebangkitan Nasional\",trust
"Jika tiba bulan Ramadhan, maka dibuka pintu-pintu syurga dan ditutup pintu-pintu neraka dan dibelenggu semua syaitan (HR. Bukhari dan Muslim).\n\nMari Bersihkan hati, siapkan diri, untuk menjemput ridho Illahi.\n\nMarhaban Ya Ramadhan 1439 H.",joy
Salut... untuk kawan2 walhi kalimantan timur.,trust
Luar biasa memang Pak Fathur Roziqin Fen,trust
"•\nTemu rakyat ini akan jadi momentum sesama komunitas untuk saling berbagi pengetahuan dan pengalaman, saling memperkuat dan membangun solidaritas antar sesama komunitas di dalam kerangka memperjuangkan hak hak rakyat atas sumber-sumber kehidupannya.\n•\n#TemuRakyat \n#PulihkanIndonesia \n#AdildanLestari",joy
"Met sore buat penjabat KFC,mohon di seleksi lagi karyawan KFC yg di depan moll kelapa gading.soal nya aku lihat kerja nya kurang memuaskan buat pelanggan,makasih.",sadness
Gong Xi Fa Chai,joy
"Menggaet pria tak perlu seperti perlombaan, kok. Jangan terlalu bersemangat dan jadi terlihat berlebihan ya, simak tips berikut!",trust
"Kalau sudah dengar kata ‘sale besar-besaran’, rasanya tak sabar untuk segera belanja! Nah, agar tak kalap membelanjakan uangmu, ini tipsnya!",joy
"Jenis kulit wajahmu mudah kering? Tenang saja, clay mask berikut berfungsi untuk menghidrasi kulitmu! Simak rekomendasinya, yuk.",anticipation
"Punya banyak spons makeup kotor di rumah? Agar tetap bersih dan terawat, lihat berbagai cara membersihkan spons makeup yang mudah berikut!",joy
Di bulan puasa ini pun kamu harus menjaga tubuhmu agar tetap fit dengan makanan bergizi baik saat sahur dan berbuka puasa ya #ELifers Jangan lupa pula untuk melindungi keuanganmu dengan berasuransi :)\n\n#PastiEquity #EquityLifeIndonesia,anticipation
Selamat menyambut bulan suci Ramadhan #ELifers! Saatnya bagi kita untuk lebih mendekatkan diri pada-Nya. :)\n\n#PastiEquity #EquityLifeIndonesia #Ramadhan,joy
"#ELifers, hari ini Equity Life Indonesia dan PGRI Jawa Barat telah bekerjasama dalam program pensiun guru tahap II. Kerjasama ini diresmikan dengan penandatanganan MOU yang dilaksanakan di kantor cabang Equity Life Indonesia Bandung. Diharapkan dengan kerjasama ini, para guru di Jawa Barat dapat mewujudkan hidup yang sejahtera dan terlindungi.\n\n#PastiEquity #EquityLifeIndonesia",joy
Wow,surprise
Kalo mandiri per bulannya brp ya?,anticipation
Cermat dalam menentukan prioritas dan cermat menentukan mana keinginan dan mana kebutuhan\n\n#PastiEquity #EquityLifeIndonesia #TipsKeuangan,trust
"Introducing innisfree My Lipbalm! Rangkaian Lipbalm dengan berbagai pilihan warna dan aroma teh khas Jeju ini, dapat menjaga kelembapan bibirmu saat berpuasa dan membuat  tampilanmu tetap segar sepanjang hari!",joy
Ini hanya ada di offline store min???,anticipation
Biasa ngno...........,sadness
"Ini Dia Kepecahan pas Visit 3Second Royal Plaza Surabaya bareng Ari Irham, Azka, Steffi dan juga ada Bastian Steel dengan Moutley :)) keren bangeeet :))",joy
klo boleh tw jdul lgu ini ap y please butuh banget nih...,joy
"hwaaa Cocok banget outfit yg dipake Hanggini Pas Photoshoot, ada Azka Pula yang makin keren dengan gayanya :))",surprise
Ini berapa hargax,anticipation
untuk kota lainya ditunggu update dari kita yaa :),trust
"maaf mau tanya ini produk terbaru 3 second tah ? kok ada animasinya, mau belikan Adek ponakan",anticipation
Riau kpn ?,anticipation
Purwokerto kapan min?,anticipation
Boleh tau ukuran berapa jaket/kemeja/kaos Ari?,anticipation
"Setelah gajian jangan mudah tergoda diskonan. Ingat, itu semua hanya sebuah ujian.",trust
"Saat puasa, wajar kalau merasa haus dan lapar. Nah, dengan mengonsumsi 4 buah ini, ternyata kamu bisa tahan puasa lebih lama dan tidak mudah haus atau lapar, lho. Yuk, dicoba!",anticipation
"Seperti begadang, berhutang pun boleh saja, kalau ada perlunya. Dan harus komitmen untuk melunasi juga, ya! HIhihi.",trust
Mna blm jg d ksh pnjman y udh bkinn Bae stts,sadness
HIIII GIMANA BOS KO TUNAIKU BANYAK NOLAK YG PADA NGAJUKAN G JELAS GITU KNP BOS,sadness
Knp sih...kok blm ada kabar nih...d acc atw tdk...,sadness
Pelantikan Pengurus Ranting PDI Perjuangan di Kabupaten Musi Rawas. \n#MERDEKA!!! \n#BERJUANGUNTUKKESEJAHTERAANRAKYAT\n#PDIPERJUANGAN,trust
Merdeka...,trust
Maju bersama \nMenang bersama \nBersama DODY-GIRI \nnmr 4 selalu di hati untuk SUMSEL lebih HEBAT..,joy
M4nt4p ketua,trust
"Semoga allah selalu menyertai ketuo, sehat, keberkahaan yg melimpah di setiap pertemuan dgn warga masyarakat sum-sel selalu dlm lindunggan allah swt, dan di sertai selalu kemenanggan di setiap langkah.Aamiin yrb... Merdeka...!!!",trust
Merdekaaaaa4,trust
Salam PANCASILA-MERDEKAAA.. No 4 selalu dihati,trust
Mantap mas.kami selalu berjuang utk sumsel no4. DAn muara Enim  no 2,joy
Merdeka....!!!!,trust
"~Jika kita hidup berpegang pada keyakinan, maka hilanglah kesangsian, sebaliknya jika  berpegang pada kesangsian, maka hilanglah keyakinan ~ #DulurGalo\n#PilihanTetapNomor4",trust
"no 4 pilihan tepat,insya allah amanat..",trust
Semoga di ridho oleh ALLAH SWT. AMIN,joy
"#SumselMantauKite!!! \nTerime kasih atas sambutan nga dukungan adiksanak,  kundangkance,  pendukung-pendukung #DodiGiri di Pagaralam. \n#SumselMantauKite!!! \n#JemeKite!!!",joy
Aw SMG Allah selalu melindungi dan menjaga kesehatan u kt semua,joy
Kalau ada yg pungli.  Karyawan saya.  Blh inbok saya.,anticipation
"SALAM SEJATERA\nSujud sukur berkat bantuan HABIB AJI WAHYD sahaye podium lagi,,, dan berkat informasi dari member-member HABIB AJI WAHYD,,, yang telah meyampaikan bahwa jika anda ingin mengubah nasib melalui angka togel ghoib hubungi WhastApp +6282191452544  HABIB AJI WAHYD dan malamnya saya sudah buktikan berkat bantuan HABIB,,,yang telah memberikan angka togel ghoib 8903 MAGNUM 4D akhirnya saya menang,,, dan insyaallah saya bisa lunasi semua hutang-hutang saya yang lagi di BANK,,,sekali lagi saya ucapkan banyak-banyak terimah kasih kepada HABIB AJI WAHYD,,, dan member-member.nya yang telah menginformasikan keberhasilanya,,,dan saya turut menginformasikan,,,jika anda merasa punya beban (hutang) yang sudah lama belum bisa terlunasi,,,dan ingin mengubah nasib lebih layak dibandingkan nasib yang sekarang seperti saya,,,dan member-member yang lain silahkan hubungi HABIB AJI WAHYD WhastApp +6282191452544,, \nBELIAU BISA MEMBANTU DI PUTARAN APAPUN,ATAU ANDA BUTUH PESUGIHAN SILAHKAN HUB HABIB AJI WAHYD DEMIKIAN KISAH NYATA DARI SAYA",joy
"min, td gw mau beli kfc jam 16:16 wib di jalan adam malik Medan, lewat drive thru. \nga ada karyawannya yang datang. gw klakson berkali\ ttp ga ada. ap memang ga ada cctvny? biasanya kalau ada pelanggan dr drive thru, ada suara bunyi gitu, ini skrg ga ada. Kebetulan dblkg gw ada yg ngntri juga. krna buru\ trkhr ga jd beli gw.",anger
asslamualaikumm\nselamat pagi..\nsaya mau tanya tentang \npemutihan pajak kendaraan roda dua GRATIS PA TIDAK..\nHATURR NUHUNN,anticipation
"Guys, Afgan aja udah ikutan Share Your Bucket, kalian kapan? Yuk, beli KFC bucket isi 9 ayam dan jangan lupa tambahkan donasi untuk membantu pendidikan anak-anak di pedalaman Indonesia. #Itstimetoshareitstimetocare",trust
"Met sore buat penjabat KFC,mohon di seleksi lagi karyawan KFC yg di depan moll kelapa gading.soal nya aku lihat kerja nya kurang memuaskan buat pelanggan,makasih.",anger
"Entah malapetaka apa yang akan menghampiri tanah Sulawesi ini, ketika kelakuan arogan Bupati melantik dirinya sebagai (Somba ri Gowa ) membuat Raja sekaligus Sombaya ri Gowa Karaeng Katangka Sultan Alauddin II & Mangkubumi kerajaan Gowa sekaligus Raja Tallo Sultan Aliyah menitikan air mata :'(\nMungkin kita juga yang melihat kejadian ini menitikan air mata ketika adat & budaya yang sejak SD kita pelajari, kini di porak poranda melebihi cara penjajah Belanda menghancurkan Kerajaan kembar Gowa-Tallo, brangkas penyimpanan benda pusaka di Istana Raja Gowa di cungkil dengan linggis, pawai budaya kerajaan di busur & di lempari batu oleh Satpol PP beserta Preman.\n\nMudah-mudah kita tidak kualat dengan hanya berdiam diri  menyaksikan kezaliman ini masih berlangsung hingga detik ini.\nSaya meminta kepada seluruh lapisan masyarakat yang masih peduli untuk berkumpul & menyalakan lilin sembari mewakili Bpk.Bupati Gowa meminta maaf kepada para leluhur, besok malam di Makam Sultan Hasanuddin.\n\nUntuk pak.Bupati Gowa yang terhormat\n\nLantik mi mange kalenta a'jari Somba ri Gowa.\n\nMudah-mudahan tenaja na sosara Bawakaraeng\nMudah-mudahan tenaja na boyai sari'battan na je'ne' berang\nMudah-mudah tenaja ni pa bangungi macang Kebo ka ri Tallo\nMudah-mudahan tenaja ni pama'tiki je'ne' matanna Sultan Hasanuddin\nMudah-mudahan ero inja ki na bara'kaki Pattutoriolonga\nMudah-mudahan tenaja na gesara Tala'salapang\nMudah-mudahan tenaja na esa' bungung lompoa \nMudah-mudahan tenaja na lanre Kasuwiang sero', lakiung, parang-parang, tombolo, agang je'ne', Data',Bissei,kassi,Saomata.\nMudah-mudahan ero inji Tu Manurung na sailei Butta Gowa\nMudah-mudahan tenaja na calla ki' Pacallaya\nMudah-mudahan tenaja na tingkoko jangan pallakia ri Balanipa.\nMudah-mudahan tenaja lanre ancini ki' Amma Toa ya ri Kajang\nMudah-mudahan tenaja na gesara ki Pajung na datu' ka ri Luwu\nMudah-mudahan tenaja na re'resangi berang na Arunga ri Wajo.\nMudah-mudahan tenaja na Calla ki' Tujua ri Otong\nMudah-mudahan tenaja na buntuli ki'",sadness
sy bangga bpk sdh banyak melaksanakan hal yg terbaik di SULSEL.,trust
"Asslamu alaikum.mat siang pak.sy tanya apakah betul pengurusan surat tanah di makassar sangat mahal.krn kemarin sy urus akta jual beli sj diminta 6,5jt lwt (lurah-camat).luas tanah 300mtrpersegi.(arae btp blkg).tlg bagaimana seharusnya pak.sekian terima kasih.",fear
kalau mau friendchise gmn ya utk kota medan?,anticipation
info lokernya pak ada nggak???,anticipation
"Ada lebih dari 17 juta orang yang mudik Lebaran tahun ini. Jumlahnya meningkat setiap tahun. Meskipun barangkali peningkatan itu karena proses penambahan penduduk lewat kelahiran, tetapi jumlahnya mungkin tidak akan sebanyak itu. Kita boleh menduga, mayoritas penambahan pemudik tiap tahun adalah karena ada perantau baru.\n\nPemudik tentu ada dimana-mana. Medan, Surabaya, Makassar, dan kota-kota besar lain di Indonesia. Tapi Jakarta adalah magnet terbesar. Cerita mudik selalu didominasi oleh bagaimana aparat kepolisian akan mengatur lalu lintas jutaan orang ini, dari Jakarta ke wilayah lain. Dulu sering kita dengar operasi KTP. Ada banyak petugas Pemda Jakarta berjaga di stasiun kereta dan terminal bus. Kini program semacam itu sudah tidak seketat dulu. Bagaimana mungkin menahan laju urbanisasi hanya dengan berjaga di stasiun dan terminal.\n\nBagi orang Jakarta, selepas Lebaran di lingkungan masing-masing akan terlihat wajah baru perantau kampung. Dari Jawa Barat atau Jawa Tengah yang terdekat, sampai yang datang dari Sumatera, Kalimantan atau Sulawesi. Mayoritas datang lewat ajakan saudara atau kerabat. Alasannya, sudah ada pekerjaan menanti di ibukota. Tidak ada sistem sehebat apapun yang bisa menahan tradisi ini. Kita harus akui, uang mayoritas beredar di Jakarta. Jika ingin memperoleh tangkapan besar, kita harus berebut di kolam yang ikannya paling banyak. Itulah Jakarta.\n\nBagi saya, ini adalah fenomena yang sudah menjadi tradisi. Terlalu sulit untuk meminta orang tidak datang ke Jakarta. Sepert kata Koes Plus : Ke Jakarta aku kan kembali……., walaupun apa yang kan terjadi….\n\nSalah satu faktornya adalah ketiadaan pekerjaan di desa. Tidak usah jauh-jauh, di Cilacap dan Banyumas yang merupakan Dapil saya, bekerja di Jakarta adalah salah satu pilihan utama anak-anak muda. Jakarta and greater area maksud saya, Tangerang, Bekasi, Cikarang, Cikampek, dimana industri berada.\n\nInilah mengapa desa perlu dibangun. Dan inilah mengapa pula, UU Desa memegang peranan penting. Ada distribusi langsung dana dari pusat ke desa. Pemerintah menganggarkan lebih dari Rp 46 trilyun, dimana masing-masing desa akan menerima lebih dari Rp 565 juta.\n\nLalu, apa peran dana desa bagi problem mudik, perantau dan urbanisasi tadi?\n\nDana akan menggerakkan ekonomi. Desa membangun. Sarjana sipil tidak perlu bekerja di kontraktor Jakarta, dia bisa menjadi pemilik usaha kontraktor sendiri di desa. Anak-anak sekolah kejuruan pelan-pelan bisa membuka jasa di tingkat desa. Tidak perlu menjadi buruh pabrik. Mereka bisa membuka usaha las, bengkel, pertukangan, servis elektronik. Ketika ada dana di desa, dan berputar di desa itu sendiri, bisnis akan berjalan. Itu sudah hukum ekonomi.\n\nApakah akan terjadi dalam satu dua tahun ke depan? Mungkin belum. Lima tahun ke depan?\n\nBarangkali sudah bisa dilihat.\n\nSemua butuh waktu. Tetapi proses semacam ini akan berdampak lebih permanen. Tidak seperti menempatkan Satpol PP berkumis tebal di terminal atau stasiun yang kelihatan dampaknya instan. Rekayasa sosial ekonomi selalu lebih tepat bagi masyarakat. Memang butuh waktu, tetapi bukankah proses itu yang indah.\n\nSelamat Idul Fitri, selamat datang kembali ke Jakarta. Semoga dalam lima tahun ke depan ucapan itu akan berubah: Selamat Idul Fitri, selamat menikmati hidup damai di desa dan melupakan ritual mudik dari Jakarta.",joy
"denger2 mau jadi Mentri Desa, Pembangunan Daerah Tertinggal, dan Transmigrasi Republik Indonesia ya mas Budiman?sukses selalu dan tetap semangat ya (y)",joy
"Tapi agak ngenes juga pak kalo alpa, indomar, dan waralaba sejenis ikutan pindah, lha untungnya dibawa ke Jakarta lagi. Harusnya ada 2-3 kota lagi yg sekelas Jakarta di luar Jawa, biar pemodal-pemodal besar gak cuma nyimpen duitnya di Jakarta juga biar pulau Jawa gak over populasi dan pulau lain terlantar.",sadness
Mudah\n dg program Pak Jokowi tol pulau jawa selesai mslh kemacetan mudik bisa teratasi....\nMERDEKA,trust
"LanjuTkan terus Perubahan ke arah yang Lebih baik,,kembalikan kepercayaan Rakyat atas Abdi Negara,,jangan biarkan rakyat menjadi Apatis,,terhadap Pejabat Negara,,Salam BaPak Budiman.S",trust
Segala sesuatu butujh waktu....tapi bukan menjadi alasan kalo terjadi Kegagalan. Lebih baik ada target waktu yang kemudian diikuti strategi strategi yang integratif di desa untuk mewujudkan target yang ada,joy
yakin nggak di makan aparat2 desa ?,fear
"Ngomong boleh klo gk hidup di Jakarta, sesama urban jg kok...klo cerita bnyk ttg desa kenapa malah memilih hidup di politik dan jg tinggal dijakarta",disgust
#UU Desa  bagian strategi desa mengepung kota      #Top,anger
Semoga hidup damai di desa,joy
Mantab bang...,trust
"Puasa: Ibadah Spiritual & Solidaritas Sosial\n\nPemerintah sudah mengumumkan secara resmi bahwa 1 Ramadhan jatuh pada hari ini, 6 Juni 2016. Kita berharap, ibadah selama Bulan Suci ini lancar dan penuh berkah. Baik muslim maupun nonmuslim di Indonesia bisa menerapkan toleransi, karena pada hakekatnya, toleransi adalah timbal balik dua pihak yang saling membutuhkan “ruang” ibadah sesuai ajaran agama masing-masing.\n\nBagi saya sendiri, pemaknaan puasa bukanlah sekadar soal menahan lapar dan dahaga. Kalau sekadar lapar dan dahaga, kita bisa mengalaminya setiap hari.\n\nTetapi, seperti yang diajarkan Nabi, puasa adalah tentang kepedulian kita kepada mereka yang miskin yang kurang beruntung. Miskin tidak hanya karena tidak mampu memenuhi kebutuhan dasarnya, karena pendapatan yang kurang. Tetapi juga mereka yang miskin karena menjadi korban sistem. Baik itu sistem ekonomi, politik maupun sosial. Karena itu, persoalan lapar dan dahaga ini bukan lagi terkait dengan makanan dan minuman.\n\nPuasa adalah periode dimana kita memahami bagaimana menjadi miskin dan karena itulah kita harus berjuang untuk lepas dari kondisi itu.\n\nBagi kita yang lebih beruntung secara ekonomi, ini adalah bulan untuk merasakan apa yang dirasakan sebagian masyarakat yang belum seberuntung kita. Selama ini, barangkali, kita hanya bisa melihat mereka dari jendela mobil atau jok motor ketika lampu menyala merah di persimpangan. Selama ini, barangkali kita hanya tahu hidup mereka dari televisi, koran atau radio. Kita lihat foto-foto tentang bagaimana mereka berjuang melewati hidup setiap hari.\n\nIni adalah kesempatan bagi kita untuk memaknai puasa secara lebih. Merasakan penderitaan kaum miskin dan tertindas. Memahami perjuangan mereka. Tidak ada salahnya bersemangat memakmurkan masjid, tapi jangan lupa untuk menengok tetangga terdekat : apakah mereka punya makanan untuk sahur dan berbuka hari ini?",joy
"Semoga dg puasa akan menambah ketaqwaan kita,teruji ksabaran kita",trust
Wah Bung BS kayaknya sudah mulai jadi Ustadz ya...he he he...Izin share...,trust
"Sayang partai anda sekarang menjadi tukang fitnah, spt memfitnah Ahok skrg ini sangat menjijikan padahal ada yg MKD, ada yg tadinya ahli debat waktu jokowi.\nDan akhirnya akan mulai banyak ditinggalkan relawan jokowi dan teman Ahok.\n\nSaya mulai 2019 akan pindah juga klo ngga yg indepent....\nSalam dr warga Solo (kota banteng  - Skrg tinggal di Sidoarjo)",anticipation
aamiin,joy
Bagus n sangat setuju skali Pak!  Pak saya mau tanya :\n1. Apa betul program pak Jokowi tentang pendidikan gratis 12 thn (SD s/d SMA):\n2. Bagaimana dan rupa dari bentuk 3 Kartu Sakti Pak Presiden utk rakyat:\nTerima kasih Pak!,joy
"Nonton Final Liga Champions yuuk..\n\nSalah satu prinsip penting dalam pertandingan olahraga yang bisa kita pakai dalam hidup sehari-hari: Selalu ada kesempatan lagi.\n\nSemua sudah tahu, mayoritas pertandingan sepakbola di Eropa diakhiri dengan salaman dan saling peluk. Mau se dahsyat apa pertandingan sebelumnya, penutupnya relatif sama ademnya. Prinsipnya, yang sudah ya sudah. Besok masih ada pertandingan lagi. Jeleknya, tahun depan liga bakal digelar kembali.\n\nKemarin di Mugello, motor Rossi ngadat. Tapi dia nggak nangis segitunya melihat pembalap lain naik podium. Prinsipnya samalah, motor ngadat ya sudah, besok dibenerin lagi dan balapan lagi.\n\nWaktu lihat Tim Uber dan Thomas kita nggak juara, saya pakai prinsip yang sama. Khusus untuk Tim Thomas, perlu apresiasi khusus atas perjuangan yang luar biasa. Sederhana saja, Denmark kali ini memang lebih baik. Tunggal Putra mereka menunjukkan dominasi yang luar biasa. Kalau kita mau merebut kembali Piala Thomas dan Uber setelah ini, ya harus punya persiapan lebih baik. Lupakan tahun ini. Hindari analisis yang berbelit-belit. Akui saja kekurangan kita dan lakukan persiapan. Yang sudah, ya sudah.\n\nLiga-liga besar Eropa sudah selesai. Leicester di BPL memberikan kejutan paling ekstra. Cuma seminggu setelah liga selesai, rata-rata klub sudah melihat ke depan. Mengumbar rencana-rencana, menyusun daftar pemain buruan sampai ganti pelatih. Pokoknya, yang sudah ya sudah.\n\nNah, yang belum tinggal satu: Liga Champion Eropa. Ini liga terbesar di Eropa. Finalnya tentu saja hanya bisa diikuti dua tim terbaik Eropa, yang sudah mengalahkan tim-tim terbaik sebelumnya.\n\nKalau tadi prinsipnya adalah yang sudah ya sudah. Nah, urusan Liga Champion Eropa ini, melihat sejarahnya, yang sudah-sudah biasanya Real Madrid yang menang.\n\nBuat kawan-kawan yang klub jagoannya tidak bisa berlaga di final Champion kali ini, ya sudahlah. Berdoa saja, masih ada tahun depan.",joy
