username,full_text,topic,predicted_label,probability_emotion
arahkitamedia_,Presiden Jokowi Sebut Sejarah Tercipta Indonesia Lolos ke Putaran Ketiga Piala Dunia Presiden Jokowi menyebut lolosnya... #NewsUpdate #Olahraga #Bola #Jokowi #PresidenJokowi #TimnasIndonesia #TimnasDay #KualifikasiPialaDunia #PialaDunia #WCQ2026 https://t.co/PmOfOTc46m https://t.co/8j3gmEvZlx,0,Love,0.37482190132141113
UmamRamdhan,AFC Qualifer Round 3. Semoga Indonesia Di Round 3 Berhasil Lolos Ke Piala Dunia Amerika #FifaWorldCup2026 #TimnasIndonesia #Afc https://t.co/CkTndmM1o4,2,Neutral,0.28831416368484497
yourchezz,@TimnasIndonesia KEREN SEKALI CEWE CEWE KITA INI,0,Anger,0.4276599586009979
PocongMeong,@SiaranBolaLive Bulan september emg gakan maen di GBK beritanya kan udh ada karena kedatangan Sri Paus ke Indonesia pindah ke GBT.,4,Neutral,0.38749802112579346
suaradotcom,Kondisi Terkini Bek Filipina Adrian Ugelvik Terkapar Usai Benturan dengan Ernando Ari #filipina #ernandoari #timnasindonesia #filipina #kualifikasipialadunia2026 #bolaindonesia https://t.co/X4LuQ0FGen,0,Love,0.24194565415382385
niyupsie,@TimnasIndonesia Nyebar manuk,0,Love,0.24889346957206726
GoSumbarcom,Iwan Bule Bersyukur Timnas Indonesia Lolos Ke Putaran Tiga Kualifikasi Piala Dunia 2026 https://t.co/iotm73z9ic #Olahraga,2,Joy,0.3398135304450989
GoNewsdotco,Iwan Bule Bersyukur Timnas Indonesia Lolos Ke Putaran Tiga Kualifikasi Piala Dunia 2026 https://t.co/RLwyHCMt52 #Olahraga,2,Joy,0.3398135304450989
TapaNgumbara,@msaid_didu @pertamina Apakahkah pemerintahan Indonesia perlu potong generasi seperti yang dilakukan coach STY di timnas? Karena generasi yang seangkatan dengan Pak @msaid_didu banyak yang 'Bermental Amplop'..,7,Joy,0.37690970301628113
aphroditelrcc,@FIFAWorldCup @TimnasIndonesia bendera indonesia sampingan ama argentina cuyyy https://t.co/itLzXy0Nwo,0,Love,0.2811849117279053
SportCornerID,Jalan Terjal Timnas Indonesia Tembus Piala Dunia 2026 https://t.co/X8REsblzTt,0,Joy,0.3151231110095978
rnsyh17,Timnas Indonesia akan ke Piala Dunia 2026 nih seperti nya #timnas #fifawc,8,Joy,0.3717929422855377
dyahayurw_,@idextratime @erickthohir @PSSI @TimnasIndonesia Jadi keinget Jay 'Anak Lanang' Idzes ,3,Joy,0.32418617606163025
aprilliacahyaa,LUCU BANGET!!!! btw congrats @TimnasIndonesia ️,0,Anger,0.2982448935508728
Peragu_Segala,@TimnasIndonesia Wow luar biasa timnas senior putra-putri. Cuma ada rasa sedih mengingat timnas U20 sdh 3x dibantai 0-3 0-4 1-4 dan besok malam vs Italy U20 pula. Duh kalah mah kalah aja tapi kalau dibantai 4x berturut-turut itu keterlaluan sih mnrtku (Bukan salah pemain).,2,Joy,0.402943879365921
babumiki26,@TimnasIndonesia Dah bagus dengerin tanah airku sama nyanyian supporter. Boleh konser2an tapi ditaro akhir banget ajaaaa,1,Anger,0.21625831723213196
ddidimana,@FIFAWorldCup @TimnasIndonesia Kerennn terharuuu bgtt hidup dijaman timnas jagoo https://t.co/gub11Os1ZC,1,Joy,0.25695428252220154
bolacomID,Thailand Vietnam Malaysia Kandas Semua...Timnas Indonesia Gendong ASEAN ke Putaran 3 Kualifikasi Piala Dunia 2026 https://t.co/eiWSHOHreL,2,Joy,0.3907182216644287
antaranews,Timnas Indonesia lolos ke babak ketiga kualifikasi Piala Dunia 2026 https://t.co/E7CQhHvdpJ,4,Joy,0.2429933249950409
duktektv,INDONESIA MENGUKIR SEJARAH! Untuk pertama kalinya Skuad Garuda lolos ke Putaran Ketiga Kualifikasi Piala Dunia! Terbang tinggi Garudaku! 🇮🇩 #TimNasDay #Timnas https://t.co/uuyhoQ5EOp,2,Love,0.33864229917526245
budimalau,Tampil Memukau di Debutnya Bersama Timnas Indonesia Calvin Verdonk Senang dengan Atmosfer di SUGBK https://t.co/q44OTBbEz2 lewat @tribunnews #TimNasDay #TimnasIndonesia,9,Joy,0.5062175989151001
efernamblas,Hadir lagi disini Selamat garudaku #TimNasDay @TimnasIndonesia https://t.co/tXSIZAgCYt,0,Joy,0.5780051350593567
suaradotcom,Pelatih Filipina Tom Saintfiet menanti kabar resmi dari dokter terkait kondisi anak asuhannya Adrian Ugelvik usai terkapar saat melawan Timnas Indonesia di Stadion GBK Jakarta Selasa (11/6/2024). #TimnasDay,4,Joy,0.5227720737457275
suaradotcom,Adrian Ugelvik terkapar usai benturan di udara dengan kiper Timnas Indonesia #ErnandoAri. https://t.co/Fa2ZDxMhQ3,1,Joy,0.5157475471496582
mynameisrichie_,@vickotwitt @MDeva909 @DelanRamadoni22 @gilabola_ina Msh aja kotak kotakin pemain naturalisasi &amp; lokal. Toh mereka punya drh Indo dari keluarga. Bahkan rata-rata keluarga besar mrk masih tinggal Indonesia. Terserah Anda ga suka hak Anda balik aja sendiri ke jaman kegelapan Timnas. Gua sebagai anak La grande dukung yg skrng,9,Sad,0.28261709213256836
detiksport,Timnas Putri Indonesia mampu mengalahkan Timnas Putri Bahrain pada laga uji coba. Garuda Pertiwi menang meyakinkan 3-0. https://t.co/dMxQ1NUB71,1,Joy,0.330722451210022
Gitapuspita99,@kemalpalevi Timnas sepakbola Indonesia ini giliran lagi jelek aja gak ada yang mau dukung Kecuali suporter itu sendiri gilira udah naik dan bagus beberapa orang Tiba tiba masuk dengan si paling timnasnya dari pengamat pelatih legend dan terakhir nih penyanyi,2,Joy,0.5262389779090881
VIVAbola,Lini Depan Timnas Indonesia Belum Memuaskan STY Cari Pengganti https://t.co/vnjIiIxveS,7,Love,0.23351624608039856
tempodotco,Cetak Gol Perdana untuk Timnas Indonesia Thom Haye: Ini Malam yang Spesial https://t.co/4Ej5BRanEX #TempoBola,4,Joy,0.4694213271141052
turunminum_id,Momen Dani Hubner diserbu suporter Timnas Indonesia dimintai tanda tangan hingga swafoto #danihubner #justinhubner #timnasindonesia #timnasday #skuadgaruda #indonesiavsfilipina #filipina #kualifikasipialadunia2026 #qualifiersworldcup2026 #fifamatchday #infobola https://t.co/D2KbwmUTkj,1,Anger,0.2895217835903168
ibnukusumayadi,@TimnasIndonesia Queen Indo menyala,4,Love,0.2628946006298065
sebssvett,disaat fans fomo fokus ke nathan struick disaat itulah pecinta bola menikmati permainan thom haye dilini tengah yg ga pernah ada di timnas Indonesia sebelumnya,4,Love,0.26404792070388794
toney_alfath,@yoyobibiauau @xboripx @Indostransfer Kayak kemarin ya nyesek nya tp kalo bisa melaju jauh ya timnas Indonesia,0,Joy,0.5624564290046692
malovakoo,@TimnasIndonesia keren bgt ,1,Joy,0.34636354446411133
kenekadit_,@afhiyhdeckx @ManUtd_ID @TimnasIndonesia biarin lah ini akun official MU mereka digaji gapake uang pajak kok wkwk,8,Anger,0.3155587613582611
SINDOnews,Malaysia Keok Timnas Indonesia Satu-satunya Tim ASEAN yang Lolos Putaran Ketiga Kualifikasi Piala Dunia 2026 https://t.co/ugbMGRqRXC,2,Joy,0.4658844470977783
VIVAbola,Hasil Statistik Timnas Indonesia Vs Filipina di Kualifikasi Piala Dunia 2026: Skuad Garuda Berkuasa https://t.co/oGeZB1xtCV,2,Joy,0.4325847923755646
CH3NCH3N_48,@TimnasIndonesia Full senyum,1,Joy,0.40585702657699585
LutfiRedlabel,Timnas 🇮🇩 Indonesia bikin Sejarah Satu - Satunya Negara Asean yang lolos round 3 kualifikasi Pildun Zona Asia . Juga lolos tanpa babak kualifikasi Piala Asia 2027 ' ,7,Love,0.32230955362319946
_satusatu_,Alhamdulillah turut bangga dengan timnas Indonesia yg bisa lolos babak ketiga kualifikasi Pildun. Ya meski tetap tidak bisa lolos dari TAPERA.. Btw siapa yak yg nyuruh mas anang nyanyi ... Mas anang mas anang.. https://t.co/TBzGU5tUKB,3,Joy,0.7405818700790405
Veen22,Kalahkan Filipina 2-0 Timnas Indonesia Lolos ke Putaran 3 Kualifikasi Piala Dunia 2026 https://t.co/5jdzflQBg2,0,Love,0.3037188947200775
mo_anwr,@TimnasIndonesia Wihh bocil ini gak pernah absen ngegolin Pak Ralph anak e njenengan joss ,1,Joy,0.4169243574142456
TheLilywhitesID,@TimnasIndonesia jagooo terusss,0,Love,0.2662830352783203
Seraphio26,Pada sadar ga sih Jay Noah Idzes itu pembuat sejarah sejati. Hanya dalam DELAPAN HARI dia loloskan dua tim naik level: - Venezia naik kasta dari Serie B ke Serie A Italia dan - Timnas Indonesia naik kasta pertama kalinya tembus R3 AWCQ #JayIdzes #TimnasDay,0,Neutral,0.5221701264381409
Gitapuspita99,@kaapedochiii @dwinucleo Statement paling bodoh ini dikira orang orang sana gak punya duit apa? Pastilah penuh jangan dibatakan kemarin aja di Qatar tiket untuk timnas Indonesia habis jangan bego dikira Kalimantan gak ada hotel dan lainnya ingat Jawa bisa maju karena sda pula lain,0,Neutral,0.3204673230648041
sobadmintonih,@TimnasIndonesia kerennnnn,1,Joy,0.3430451452732086
tvOneNews,Malaysia Tersingkir Timnas Indonesia Resmi Jadi Satu-satunya Wakil Asia Tenggara di Putaran Ketiga Kualifikasi Piala Dunia 2026: Timnas Indonesia dipastikan jadi satu-satunya wakil Asia Tenggara yang lolos ke putaran ketiga kualifikasi Piala Dunia 2026 https://t.co/dEpS7sWHg6 https://t.co/TGva7mXnnR,4,Joy,0.5272628664970398
tvOneNews,FIFA Ajak Angkat Tangan Usai Timnas Indonesia Lolos Putaran Tiga Kualifikasi Piala Dunia: Timnas Indonesia akan bersaing dengan 17 tim peserta lainnya untuk meraih enam slot timnas di Piala Dunia 2026 mendatang. https://t.co/utQ9gutrSD https://t.co/m4n1O5dmF5,2,Neutral,0.7745610475540161
tvOneNews,Shin Tae-yong Langsung Bicara soal Perpanjangan Kontrak Setelah Timnas Indonesia Lolos ke Putaran Ketiga Kualifikasi Piala Dunia 2026: Usai hadapi Filipina pelatih Timnas Indonesia Shin Tae-yong berbicara soal perpanjangan kontraknya bersama PSSI yang https://t.co/jh94kodVLf https://t.co/EpQl05b419,1,Joy,0.6579737067222595
IDNTimesSport,Pelatih Filipina Doakan Timnas Indonesia Lolos Piala Dunia 2026 https://t.co/zp4erBAUXD,1,Joy,0.6630020141601562
Aribluees,@idextratime @erickthohir @PSSI @TimnasIndonesia Duit buat ngundang artis mending buat beli rumput tuh,4,Anger,0.2630249261856079
kambing19091,@iridocyclitys acara sepak bola yang main timnas indonesia ngundang nyanyi anang Ashanty. kurang lucu apalagi ini kalau mau ngundang acara gitu ya band NETRAL atau Coklat. bikin ngakak kontlo kontlo.,3,Joy,0.27112919092178345
A13surd1sm3,@MafiaWasit Kenapa sampe segitunya? Emang orang Indonesia harus puji dan suka timnas selalu ya? Klo gasuka dicap tidak nasionalis kah?,4,Love,0.2795599699020386
afhiyhdeckx,@ManUtd_ID @TimnasIndonesia Minimal player timnas yg dipake ini admin star sindrom terlalu jumawa,0,Sad,0.23555774986743927
MSNindonesia,Kalah dari Timnas Indonesia Pelatih Filipina Terpukau dengan Atmosfer Luar Biasa SUGBK https://t.co/brqVb4lVYD,7,Joy,0.3102513253688812
jjangmiiiiiii,@TimnasIndonesia Claudia lagi,7,Love,0.25676143169403076
oktwinwin,thankyou garuda timnas Indonesia and thanks luv bojoku Nathan ️‍🇲🇨 sorry rizky ridho km second choice https://t.co/iWb3a0eMoK,0,Joy,0.3514937162399292
v_vi_mcmxcv,@TimnasIndonesia Jadi kapan liganya dimulai lagi @PSSI? Kasian para pemain mau tryout di luar negeri kan perlu duit juga.,1,Anger,0.2799191176891327
717_map,@fahmiiiiii14 @idextratime @erickthohir @PSSI @TimnasIndonesia Jangan salahin anangnya kocak salahin panitianya aja,3,Neutral,0.2938677966594696
CNNIndonesia,Haye Cetak Gol Perdana untuk Timnas Indonesia https://t.co/JvxaGSiE3c,1,Joy,0.3684028089046478
frvrsunny,@TimnasIndonesia pokoknya full senyum bgt malem ini,2,Love,0.2827441692352295
NagaligaNews1,5 Fakta Timnas Indonesia Lolos ke Babak Ketiga Kualifikasi Piala Dunia 2026 Zona Asia dan Piala Asia 2027 Nomor 1 Cetak Sejarah! https://t.co/eN4KzUbScG https://t.co/85Y4d9Zn8f,2,Joy,0.2804264426231384
thesnowden__,@nocontextpersib Musuhin satu supporter di Indonesia dan skrng musuhin supporter timnas juga ngeri ORANG KAMPUNG YG SATU INI,7,Anger,0.26829153299331665
milomir_holic,@FIFAWorldCup @TimnasIndonesia Atututu sayaanggggg ,1,Love,0.9150240421295166
vickotwitt,@mynameisrichie_ @MDeva909 @DelanRamadoni22 @gilabola_ina yg FAKTA aja sekarang mereka gabung di Indonesia kaya haye usia udah 29 tahun timnas mana lagi yang mau nerima dia..tolol,9,Love,0.25109416246414185
Bolanet,Man of the Match Timnas Indonesia vs Filipina: Thom Haye! https://t.co/qYeEv91g9S,4,Neutral,0.2846057713031769
romiyadi993,Alhamdulillah timnas Indonesia 🇲🇨 Lolos#TimnasDay,2,Joy,0.3143380582332611
cloudsixxx_,@TimnasIndonesia SELAMATTTTTT,0,Joy,0.8680420517921448
guardiamoavant,@TimnasIndonesia Selamat yaaa para wanita waniti hebat ,1,Joy,0.8154445886611938
vickotwitt,@Drunkenmaster29 @idextratime @bliblidotcom yoi lama2 timnas Indonesia isinya pemain instan modal keturunan sm nyanyi Indonesia raya doang,9,Anger,0.37057942152023315
upiljenglot,@TimnasIndonesia Keren bgttttt,2,Joy,0.34636354446411133
DecanioAkayla,@Indostransfer Para jamaah haji Indonesia auto beli tiket nonton timnas langsung disana.,8,Anger,0.32245635986328125
temmycr7,@TimnasIndonesia ️ you cantik cantik @TimnasIndonesia selamat ya malam yg indah dan hujan benar benar pembawah berkah 🇮🇩,0,Joy,0.7867342233657837
mseseres,Waww terimakasih kak paul ️sudah mau di ajakin foto bareng di GBK btw TIMNAS Indonesia menang yah MENYALA TIMNASKUUU ( Btw kak paul seee baiikk dan se humble itu gaesss ) sehat-sehat ka paul️️ #indonesiavsphilippines #TimNasDay #GBK https://t.co/ESGF5trf6s,0,Joy,0.8390193581581116
TimnasIndonesia,92' Gol penutup yang manis dari Citra Ramadhani! #KitaGaruda 0-3 #PertiwiBerani https://t.co/jFpFLGC5Kj,0,Joy,0.2650439739227295
Horangiehae,@maslerry @TimnasIndonesia Oalah udah lupa brati udah lama nontonnya wkwk. Thank you ya infonya dari kemarin penasaran kek pernah denger soal Claudia ini ,1,Joy,0.5465074181556702
rayn16_,@FIFAWorldCup @TimnasIndonesia Robbed india vs Qatar,0,Neutral,0.20821550488471985
KingArtz21,@TimnasIndonesia Ini lawan siapa sih,8,Love,0.2712995707988739
dwitaumswo_,si fomo ini mengucapkan selamat buat sepakbola timnas indonesia ,0,Joy,0.8048773407936096
maslerry,@TimnasIndonesia mbak udh mbakkkk jgn galak galak,1,Neutral,0.2653394937515259
ppaawppaww,@Horangiehae @maslerry @TimnasIndonesia iya itu timo scheunemann terakhir tau pas ngelatih persema tahun 2011an abis itu gatau ngelatih buat club mana lagi wkwk,0,Neutral,0.5585024356842041
Indrakhal_e2l,Cek Jersey Timnas Indonesia 2023 Bahan Premium 3 warna Merah Putih dan Hitam dengan harga Rp88.900. Dapatkan di Shopee sekarang! https://t.co/9MSqmdtnex https://t.co/y2I6F7iLaI,0,Neutral,0.7318847179412842
YareY4r3Daze,Sekarang timnas Indonesia udah bukan levelnya lagi Asean sekarang udah naik levelnya ke Asia sebuah suatu hal yg beneran gak disangka2 akhirnya sampai juga ke masa ini #TimnasDay,1,Joy,0.25329241156578064
YareY4r3Daze,Walaupun dicibir terus sama local pride gak bisa dapat trofi AFF tapi dgn pencapaian beliau selama ini itu udah luar biasa dan jadi sejarah baru buat timnas Indonesia dan akhirnya beliau beneran bisa mengangkat prestasi timnas Indonesia dan naikkan levelnya #TimnasDay,0,Joy,0.6579769849777222
AdenanSertsan,Yg main TIMNAS INDONESIA yg malu seluruh rakyat Indonesia. Hanya2 gara2 rumput jelek GBK. Gak akan besar Timnas ke pentas Dunia selama Pemerintah/PSSI gak becus. Kelola rumput saja berantakan. Asli MEMALUKAN. 3x berturut2 pertandingan resmi Timnas dgn rumput kelas Tarkam @PSSI,4,Anger,0.24575692415237427
gwhaybro,Timnasday! Selamat 2 kali Timnas Indonesia sukses mengukir sejarah sepanjang 2024 di Piala Asia dan Piala Dunia #TimNasDay #verdonk #pssi #towel https://t.co/8taByR0Ajx,2,Joy,0.824601948261261
turunminum_id,Momen kepulangan Timnas Indonesia usai menang 2-0 melawan Filipina di Stadion GBK. Beberapa pemain nampak memperlihatkan wajah sumringah karena berhasil lolos ke babak tiga Kualifikasi Piala Dunia 2026. #timnasday #timnasindonesia #skuadgaruda #kualifikasipialadunia2026 https://t.co/bzP1FQjA0F,2,Anger,0.2713378667831421
maslerry,@Horangiehae @TimnasIndonesia nah ituu timo scheunemann kan jd manager abal abal nya yowis ben yg nyuruh terbang ke bandung trs tantenya atau siapanya ya aku lupa itu jg pelatih bola di papua,7,Sad,0.24510440230369568
VIVAbola,Malaysia Thailand dan Vietnam Menangis saat Timnas Indonesia Setak Sejarah https://t.co/0cUrJS2kwj,4,Neutral,0.5749736428260803
antaranews,Shin Tae-yong evaluasi penampilan nilai lini depan timnas Indonesia https://t.co/xfWxwHKcVS,7,Joy,0.4229141175746918
A13surd1sm3,@idextratime Pemain Indonesia lu semua kesian amat ya sekarang timnas lu isinya orang belanda semua ,0,Love,0.230615496635437
neoonolimit,900k yang worth it first experience nonton timnas langsung di gbk + liat sejarah indonesia lolos R3 World Cup Qualifiers,2,Anger,0.26042431592941284
SambernyawaCom,Dipimpin langsung kapten Timnas Indonesia Asnawi Mangkualam lagu Tanah Air tetao bergemuruh di Stadion GBK. Seru mananih Asnawi atau Anang &amp; Friends ? @unsaofficial ‼️ Kuliah di Solo UNSA aja #Timnasday #Sambernyawa https://t.co/neAu13Q28a,3,Joy,0.5889129638671875
temmycr7,@TimnasIndonesia tadi para pemain timnas mau naik bis dan meninggalkan GBK ada yang terdengar teriak2 BAMBANG PAMUNGKAS TITUS BONAI bung towel agak Laen memang https://t.co/zPwu2WrHii,0,Anger,0.27528974413871765
Horangiehae,@maslerry @TimnasIndonesia Hah jadi siapa di yowes ben kok aku gak ngeh ya wkwkwk. Brati dia keponakannya timo atau siapa itu yang tadinya pelatih bola juga kan?,1,Love,0.23143668472766876
HildanEfendi10,Pemain lokalnya aja kaya gini Dah gtu pengen komposisi timnas Indonesia banyakin Indonesia tulen mau masuk pildun dengan komposisi banyak Indonesia tulen? Jangan harap Lebih baik banyakin pemain naturalisasi aja lebih menjanjikan gpp bukan Indonesia tulen yg penting,2,Joy,0.5613989233970642
chika501_,INDONESIAAA 🇮🇩 Kedua kalinya nonton Timnas langsung Ga pernah ga seru Congrats Timnas! Congrats Indonesia! Jaya jaya jayaaa https://t.co/gyLX6fRQnB,0,Joy,0.3743753135204315
YareY4r3Daze,@Riweh_Banget Respect buat bang Jay calon kapten timnas Indonesia,1,Joy,0.4470478594303131
unyil____,Timnas Indonesia Ukir Sejarah Lolos Ronde 3 Kualifikasi Piala Dunia &amp; Otomatis Lolos Piala Asia https://t.co/4qb3oWSgkP,4,Joy,0.30082792043685913
WCyJk18,Saat peluit akhir di bunyikan dan di saat itu gw berselebrasi merayakan kemenangan Timnas Indonesia yg lolos ke putran ketiga qualifikasi piala dunia di saat itu pun gw menangis bahagia krn gw berselebrasi melihat timnas Garuda terbang tinggi,1,Sad,0.2977733314037323
kejjuuu_,@TimnasIndonesia gilss kerennn bgtttttttt clau,0,Joy,0.2780914604663849
dede_verde,@idextratime @erickthohir @PSSI @TimnasIndonesia Pak e buk e ngapurane saiki aku wis kerjo ,0,Joy,0.2374478280544281
maslerry,@Horangiehae @TimnasIndonesia betul keluarganya scheunemann. omnya dia yg main di yowes ben 2,9,Anger,0.2167135775089264
KangIndra_,@jemy_mahara @TimnasIndonesia @PSSI itulah je coba kritiknya di terusin ke yang berwenang je ,6,Neutral,0.261830598115921
DenOhang43517,@TimnasIndonesia 2 kali kasih asist Nathan Tjoe A On,0,Neutral,0.41734567284584045
caraguruh_,Masih merasa sendiri walaupun tribun sangatlah padat :) #TimnasDay #erickthohir #gilabola_ina #TimnasIndonesia @FIFAcom #nathanarchive_ #jayidzes #ThomHaye_ https://t.co/3zHmnIokUI,4,Joy,0.23743894696235657
asepkawan,@yashadipura @PSSI @erickthohir Catat woy. Menyanyi Indonesia Pusaka dengan pemain melingkar di tengah lapangan sudah jadi tradisi timnas di semua stadion. Chant dari suporter udah paling baik gak usah bawa2 artis buat konser2an,0,Anger,0.31754669547080994
NiatSeptia60596,Ibu guru sange nih terbaru #timnasindonesia #bokepindo #viralvideo #trending Lanjut gas meluncur full video https://t.co/uzcbZ8FmsP https://t.co/0bNxH66zxN,0,Joy,0.4483691155910492
PakdeKoppig,2. Prestasi gemilang ini juga memastikan posisi kita di putaran final Piala Asia 2027. Terima kasih untuk kerja keras seluruh pemain ofisial dan dukungan dari semua masyarakat. Terus berjuang Timnas Garuda! #presidenjokowi #Jokowi #jokowidodo #timnasgaruda #indonesiapusaka https://t.co/z9su3udUFh,1,Joy,0.7274168729782104
PakdeKoppig,Presiden @jokowi : Kemenangan yang luar biasa! Selamat untuk Timnas Indonesia yang berhasil menaklukkan Filipina dengan skor 2-0! Dengan torehan ini kita semakin dekat dengan impian kita untuk bisa bermain di Piala Dunia. #TimNasDay #Jokowi #TimnasIndonesia https://t.co/km3klipGn9,0,Joy,0.6817196607589722
jemy_mahara,@idextratime @erickthohir @PSSI @TimnasIndonesia Tolong anang n friends di blacklist dari semua acara pssi dan timnas!,3,Joy,0.275369256734848
YareY4r3Daze,@SCTV @HabisNontonFilm Thanks min better than MNC group btw next time tolong bisikin ke Panpel gak usah ngundang bintang tamu segala pas pertandingan resmi timnas Indonesia,1,Fear,0.2614590525627136
starrieous,mantan gue juga r cowok r yang ijo neon tuh keknya cuman rizky ridho ramadhani yang tadi nyetak goal kedua buat timnas indonesia assist dari nathan noel romejo tjeo-a-on,0,Joy,0.5948014259338379
